20260825193128	function	public.chat_inbox_page
20260825193131	function	public.save_profile_about
20260827222000	function	app_private.reconcile_unit_import_export_function_acl
20260827233000	function	app_private.audit_append_auth_session_denial
20260827233000	function	app_private.audit_append_superadmin_internal
20260827233000	function	app_private.audit_entry_digest_v2
20260827233000	function	app_private.audit_entry_digest_v3
20260827233000	function	app_private.audit_entry_matches_digest
20260827233000	function	app_private.audit_get_event_for_superadmin
20260827233000	function	app_private.audit_guard_append_only
20260827233000	function	app_private.audit_list_events_for_superadmin
20260827233000	function	app_private.audit_materialize_export_for_worker
20260827233000	function	app_private.audit_superadmin_internal_denial_if_identified
20260827233000	function	app_private.audit_verify_entry
20260827233000	function	app_private.guard_person_auth_link_internal_realm
20260827233000	function	app_private.guard_superadmin_internal_auth_link_lifecycle
20260827233000	function	app_private.guard_superadmin_internal_auth_realm
20260827233000	function	app_private.guard_superadmin_internal_last_owner
20260827233000	function	app_private.guard_superadmin_internal_membership_lifecycle
20260827233000	function	app_private.guard_superadmin_internal_membership_scope
20260827233000	function	app_private.guard_superadmin_internal_owner_auth_link
20260827233000	function	app_private.guard_superadmin_internal_owner_role
20260827233000	function	app_private.require_superadmin_internal_context
20260827233000	function	app_private.superadmin_internal_error_envelope
20260827233000	function	public.superadmin_auth_bootstrap_context
20260827233000	function	public.superadmin_auth_resolve_institution_context
20260827233000	table	app_private.superadmin_internal_auth_links
20260827233000	table	app_private.superadmin_internal_identities
20260827233000	table	app_private.superadmin_internal_memberships
20260827233000	type	app_private.superadmin_internal_auth_link_status
20260827233000	type	app_private.superadmin_internal_context
20260827233000	type	app_private.superadmin_internal_membership_status
20260827233000	type	app_private.superadmin_internal_scope_kind
20260827234500	function	app_private.superadmin_institution_detail_payload_v2
20260827234500	function	public.superadmin_institution_detail_v2
20260827235500	function	app_private.superadmin_institution_directory_payload_v2
20260827235500	function	app_private.superadmin_institution_filter_array_v2
20260827235500	function	app_private.superadmin_institution_filter_options_payload_v2
20260827235500	function	app_private.superadmin_internal_error_envelope
20260827235500	function	public.superadmin_institution_directory_v2
20260827235500	function	public.superadmin_institution_filter_options_v2
20260828000500	function	app_private.superadmin_institution_edit_core_apply_v2
20260828000500	function	app_private.superadmin_institution_edit_core_request_hash_v2
20260828000500	function	app_private.superadmin_institution_edit_core_validate_v2
20260828000500	function	public.superadmin_institution_edit_core_v2
20260828000500	table	app_private.superadmin_internal_institution_edit_receipts
20260828002000	function	app_private.superadmin_unit_detail_payload_v2
20260828002000	function	public.superadmin_unit_detail_v2
20260828003500	function	app_private.superadmin_group_detail_payload_v2
20260828003500	function	public.superadmin_group_detail_v2
20260828005000	function	app_private.superadmin_person_detail_payload_v2
20260828005000	function	public.superadmin_person_detail_v2
20260831130726	function	app_private.assert_permission_label_replay_contract
20260831134407	function	app_private.resolve_institution_assignment_override_effect
20260831134407	function	app_private.superadmin_access_profile_assignment_link
20260831134407	function	app_private.superadmin_access_profile_capability_catalog
20260831134407	function	public.superadmin_access_profile_assignment_link
20260831134407	function	public.superadmin_access_profile_capability_catalog
20260831164937	function	app_private.assert_unit_hierarchy_contract
20260831192831	function	app_private.guard_activity_v2_actor_provenance
